Supplementary File 1: Average recombination rates (based on all 4 pedigrees) for all 1 Mb bins. 
The start eand end position of the bins are shown in columns 4 and 6. 
Start and end positions were based on the exact position of the SNPs on genome build Sscrofa10.2. 
The names of the SNPs are shown in columns 3 and 5

ssc	Bin (1Mb)	snp start	position	snp end	position	rec rate  
15	61	INRA0049420	61018550	ALGA0118148	62049028	0,15706823
15	62	ALGA0118148	62049028	ALGA0085547	63029841	0,120807994
15	63	ALGA0085547	63029841	ALGA0102024	64201590	0,125066827
15	64	ALGA0102024	64201590	ALGA0085627	65022512	0,028270386
15	65	ALGA0085627	65022512	MARC0013313	66122450	0,11595881
15	66	MARC0013313	66122450	INRA0049477	67012516	0,1108049
15	67	INRA0049477	67012516	INRA0049481	68046201	0,083942351
15	68	INRA0049481	68046201	MARC0082388	69165041	0,092428726
15	69	MARC0082388	69165041	DRGA0015189	70035825	0,033881709
15	70	DRGA0015189	70035825	ASGA0069796	71357581	0,019346621
15	71	ASGA0069796	71357581	H3GA0053056	72220380	0,195244006
15	72	H3GA0053056	72220380	MARC0088091	73043848	0,287051886
15	73	MARC0088091	73043848	ASGA0097758	74096437	0,053787925
15	74	ASGA0097758	74096437	ALGA0085795	75340693	0,050441034
15	75	ALGA0085795	75340693	ALGA0085807	77108630	0,056993822
15	77	ALGA0085807	77108630	MARC0036482	78090341	0,010634912
15	78	MARC0036482	78090341	INRA0049536	79293246	0,02024011
15	79	INRA0049536	79293246	INRA0049548	80078523	0,030256607
15	80	INRA0049548	80078523	ALGA0085839	81428860	0,081104932
15	81	ALGA0085839	81428860	ALGA0085845	82310352	0,03449893
15	82	ALGA0085845	82310352	MARC0036342	83086792	0,032995465
15	83	MARC0036342	83086792	ALGA0085877	84109275	0,063340172
15	84	ALGA0085877	84109275	CASI0005996	85023476	0,469286067
15	85	CASI0005996	85023476	ASGA0069883	86048980	0,127487326
15	86	ASGA0069883	86048980	H3GA0044566	87027499	0,362316917
15	87	H3GA0044566	87027499	ASGA0069949	88036047	0,207018327
15	88	ASGA0069949	88036047	ALGA0086091	89097103	0,723772447
15	89	ALGA0086091	89097103	ASGA0070029	90039878	0,266922521
15	90	ASGA0070029	90039878	H3GA0044657	91003938	0,269463622
15	91	H3GA0044657	91003938	H3GA0044673	92024785	0,858859042
15	92	H3GA0044673	92024785	H3GA0044681	93015426	0,545266422
15	93	H3GA0044681	93015426	ALGA0086281	94025320	0,253355185
15	94	ALGA0086281	94025320	ALGA0086305	95026168	0,101857248
15	95	ALGA0086305	95026168	ALGA0086324	96466368	0,111661262
15	96	ALGA0086324	96466368	ALGA0086340	97254108	0,25478155
15	97	ALGA0086340	97254108	MARC0092322	98033621	0,120688224
15	98	MARC0092322	98033621	MARC0083261	99144720	0,042344855
15	99	MARC0083261	99144720	INRA0049858	100101961	0,015946341
15	100	INRA0049858	100101961	ALGA0086378	101125967	0,021729558
15	101	ALGA0086378	101125967	ALGA0086400	102366894	0,111183117
15	102	ALGA0086400	102366894	ALGA0086405	103012674	0,121489301
15	103	ALGA0086405	103012674	ISU10000199	104065843	0,031788644
15	104	ISU10000199	104065843	ALGA0086418	105198145	0,116740389
15	105	ALGA0086418	105198145	DIAS0000593	106057275	0,066643475
15	106	DIAS0000593	106057275	MARC0089994	107048443	0,224480251
15	107	MARC0089994	107048443	MARC0064959	108002667	0,16724824
15	108	MARC0064959	108002667	ALGA0086478	109196356	0,309242302
15	109	ALGA0086478	109196356	ASGA0070210	110011380	0,683274127
15	110	ASGA0070210	110011380	ALGA0086491	111088143	0,149306886
15	111	ALGA0086491	111088143	ASGA0070231	112316305	0,20714154
15	112	ASGA0070231	112316305	INRA0049965	113010695	0,239061555
15	113	INRA0049965	113010695	MARC0089468	114055631	0,539229339
15	114	MARC0089468	114055631	ALGA0086534	115026418	0,205675408
15	115	ALGA0086534	115026418	ALGA0086568	116028994	0,288735454
15	116	ALGA0086568	116028994	ASGA0070259	117005136	0,425762953
15	117	ASGA0070259	117005136	ALGA0086592	118002592	0,603611709
15	118	ALGA0086592	118002592	H3GA0044808	119091942	0,334490318
15	119	H3GA0044808	119091942	MARC0090301	120160496	0,692042466
15	120	MARC0090301	120160496	DRGA0015375	121013907	0,612887252
15	121	DRGA0015375	121013907	ALGA0086736	122166717	0,695042533
15	122	ALGA0086736	122166717	ASGA0103121	123052463	0,864305895
15	123	ASGA0103121	123052463	ASGA0070398	124030230	0,311711195
15	124	ASGA0070398	124030230	ALGA0086812	125026754	0,291241874
15	125	ALGA0086812	125026754	ALGA0086847	126041927	0,484277723
15	126	ALGA0086847	126041927	H3GA0044872	127189343	0,664014793
15	127	H3GA0044872	127189343	MARC0054027	128066038	0,273304533
15	128	MARC0054027	128066038	ALGA0086910	129381081	0,492548133
15	129	ALGA0086910	129381081	DRGA0015493	130099697	0,788042636
15	130	DRGA0015493	130099697	ALGA0108970	131030369	0,427314564
15	131	ALGA0108970	131030369	INRA0050228	132073230	0,611555834
15	132	INRA0050228	132073230	ASGA0070571	133052815	0,270161477
15	133	ASGA0070571	133052815	DIAS0003382	134123978	0,622925443
15	134	DIAS0003382	134123978	ASGA0070932	135059821	0,287382919
15	135	ASGA0070932	135059821	H3GA0045110	136035441	2,632938698
15	136	H3GA0045110	136035441	ALGA0087310	137038624	2,162177846
15	137	ALGA0087310	137038624	ASGA0070734	138092598	1,425102398
15	138	ASGA0070734	138092598	ALGA0087535	139070668	0,742803046
15	139	ALGA0087535	139070668	M1GA0020493	140007776	2,228168565
15	140	M1GA0020493	140007776	DRGA0015572	141057513	1,219916161
15	141	DRGA0015572	141057513	ALGA0108485	142018466	1,049779728
15	142	ALGA0108485	142018466	MARC0049303	143021121	3,274128484
15	143	MARC0049303	143021121	MARC0113316	144191628	1,4016237
15	144	MARC0113316	144191628	ALGA0088017	145007171	3,363940714
15	145	ALGA0088017	145007171	M1GA0020561	146016611	1,205809347
15	146	M1GA0020561	146016611	ASGA0071466	147013651	1,121942447
15	147	ASGA0071466	147013651	ALGA0088206	148072735	0,734535095
15	148	ALGA0088206	148072735	ALGA0088274	149140529	1,201760672
15	149	ALGA0088274	149140529	ASGA0103093	150032896	1,495395952
15	150	ASGA0103093	150032896	MARC0035213	151193012	2,403058181
15	151	MARC0035213	151193012	MARC0043024	152015494	1,633270014
15	152	MARC0043024	152015494	MARC0049973	153573791	0,409505461
15	153	MARC0049973	153573791	MARC0033895	154081095	0,190675176
15	154	MARC0033895	154081095	ASGA0088487	154557138	0,000432523
16	0	H3GA0054878	329164	ASGA0071843	1016806	0,83278956
16	1	ASGA0071843	1016806	MARC0040430	2142400	1,28227664
16	2	MARC0040430	2142400	ASGA0071899	3010789	0,531081418
16	3	ASGA0071899	3010789	ALGA0088670	4016044	2,215394682
16	4	ALGA0088670	4016044	H3GA0045875	5008766	2,838597252
16	5	H3GA0045875	5008766	MARC0086782	6013914	0,666330161
16	6	MARC0086782	6013914	M1GA0020875	7013478	2,316371203
16	7	M1GA0020875	7013478	CASI0006589	8224085	0,818466111
16	8	CASI0006589	8224085	ALGA0088976	9124611	1,204864063
16	9	ALGA0088976	9124611	H3GA0045998	10023136	1,222640189
16	10	H3GA0045998	10023136	H3GA0046002	11013570	0,383995584
16	11	H3GA0046002	11013570	ASGA0093465	12124058	0,936024049
16	12	ASGA0093465	12124058	ALGA0089171	13007287	0,708242499
16	13	ALGA0089171	13007287	H3GA0046050	14044479	0,251769141
16	14	H3GA0046050	14044479	ALGA0089227	15172724	0,12653243
16	15	ALGA0089227	15172724	ALGA0089260	16435455	0,337295322
16	16	ALGA0089260	16435455	ALGA0089272	17263243	0,163001636
16	17	ALGA0089272	17263243	DRGA0015908	18027175	0,278417161
16	18	DRGA0015908	18027175	ALGA0089414	19046071	1,478407726
16	19	ALGA0089414	19046071	H3GA0046157	20018423	0,387553691
16	20	H3GA0046157	20018423	H3GA0046180	21103277	1,574232595
16	21	H3GA0046180	21103277	ALGA0089558	22095735	1,759750096
16	22	ALGA0089558	22095735	ALGA0089635	23020285	1,110758314
16	23	ALGA0089635	23020285	MARC0041634	24106082	0,568748017
16	24	MARC0041634	24106082	H3GA0046264	24523831	0,93406213
16	26	H3GA0046333	26374371	ASGA0072792	27039793	1,965480526
16	27	ASGA0072792	27039793	ALGA0089927	28006035	0,57255673
16	28	ALGA0089927	28006035	H3GA0053066	29044133	0,236767463
16	29	H3GA0053066	29044133	DRGA0016021	30264193	0,30231391
16	30	DRGA0016021	30264193	ALGA0090009	31016837	0,052108033
16	31	ALGA0090009	31016837	ASGA0103554	32074950	0,518917808
16	32	ASGA0103554	32074950	ASGA0072899	33002382	0,63885539
16	33	ASGA0072899	33002382	ALGA0090119	34003949	0,200341776
16	34	ALGA0090119	34003949	ASGA0095837	35014537	0,244092816
16	35	ASGA0095837	35014537	ASGA0073029	36026675	0,577715692
16	36	ASGA0073029	36026675	ALGA0090278	37608638	0,116279962
16	37	ALGA0090278	37608638	ALGA0090328	38004706	0,244160957
16	38	ALGA0090328	38004706	MARC0081361	39019226	0,547931794
16	39	MARC0081361	39019226	ALGA0090390	40120028	0,686383078
16	40	ALGA0090390	40120028	DRGA0016143	41035539	0,296337118
16	41	DRGA0016143	41035539	H3GA0046532	42092442	0,206300706
16	42	H3GA0046532	42092442	ASGA0073191	43203863	0,169953678
16	43	ASGA0073191	43203863	ASGA0106306	44086561	0,329189934
16	44	ASGA0106306	44086561	DRGA0016162	45027412	0,122713035
16	45	DRGA0016162	45027412	DRGA0016176	46066010	0,025228285
16	46	DRGA0016176	46066010	ALGA0090544	47335214	0,04585421
16	47	ALGA0090544	47335214	ALGA0090558	48020257	0,165346722
16	48	ALGA0090558	48020257	ASGA0073301	49050041	0,459153947
16	49	ASGA0073301	49050041	ALGA0090646	50417558	0,671054708
16	50	ALGA0090646	50417558	ASGA0091940	51424924	0,62633938
16	51	ASGA0091940	51424924	M1GA0021013	52012266	0,376119291
16	52	M1GA0021013	52012266	H3GA0046618	53033170	0,314274361
16	53	H3GA0046618	53033170	H3GA0046623	54031268	0,341968481
16	54	H3GA0046623	54031268	ALGA0090735	55173293	0,142652355
16	55	ALGA0090735	55173293	M1GA0021025	56029991	0,462728317
16	56	M1GA0021025	56029991	ASGA0073422	57003945	1,125212703
16	57	ASGA0073422	57003945	M1GA0021048	58118912	0,863828224
16	58	M1GA0021048	58118912	H3GA0046720	59138735	0,191561057
16	59	H3GA0046720	59138735	ASGA0073610	60100955	1,308862165
16	60	ASGA0073610	60100955	ALGA0091004	61060376	1,663637561
16	61	ALGA0091004	61060376	H3GA0046815	62091147	0,850464625
16	62	H3GA0046815	62091147	ALGA0091053	63072207	0,289562097
16	63	ALGA0091053	63072207	ALGA0091075	64085517	0,426380405
16	64	ALGA0091075	64085517	H3GA0046845	65033887	0,232933132
16	65	H3GA0046845	65033887	ALGA0091133	66016093	0,164258944
16	66	ALGA0091133	66016093	MARC0087047	67092208	0,255869873
16	67	MARC0087047	67092208	ALGA0119892	68099670	0,415395933
16	68	ALGA0119892	68099670	M1GA0021128	69042784	0,9153018
16	69	M1GA0021128	69042784	H3GA0046922	70125769	0,592372712
16	70	H3GA0046922	70125769	ASGA0073900	71043012	1,019188133
16	71	ASGA0073900	71043012	MARC0009292	72209491	1,722964098
16	72	MARC0009292	72209491	ALGA0091391	73112450	0,791396847
16	73	ALGA0091391	73112450	ALGA0091472	74053569	1,600347374
16	74	ALGA0091472	74053569	ASGA0074106	75024639	1,684085907
16	75	ASGA0074106	75024639	ASGA0074174	76026438	0,664909531
16	76	ASGA0074174	76026438	MARC0053450	77046740	0,657621093
16	77	MARC0053450	77046740	H3GA0047153	78001888	1,409521733
16	78	H3GA0047153	78001888	H3GA0047209	79064263	1,709251213
16	79	H3GA0047209	79064263	H3GA0047235	80020682	1,678666496
16	80	H3GA0047235	80020682	MARC0051680	81072970	1,812725031
16	81	MARC0051680	81072970	ASGA0074649	82035453	2,316892529
16	82	ASGA0074649	82035453	ASGA0093751	83086007	1,462201425
16	83	ASGA0093751	83086007	ASGA0096903	84005681	1,553083299
16	84	ASGA0096903	84005681	ASGA0098493	85011017	0,46024612
16	85	ASGA0098493	85011017	M1GA0021563	85843098	0,053255027
17	0	SIRI0000526	435637	MARC0061426	1018025	0,000346623
17	1	MARC0061426	1018025	ALGA0092621	2011617	0,830215882
17	2	ALGA0092621	2011617	ALGA0092686	3129112	0,545125949
17	3	ALGA0092686	3129112	ASGA0075052	4055697	0,519161698
17	4	ASGA0075052	4055697	H3GA0052752	5041670	0,960758645
17	5	H3GA0052752	5041670	ALGA0092906	6024213	2,286075743
17	6	ALGA0092906	6024213	ALGA0092923	7047576	1,274106771
17	7	ALGA0092923	7047576	MARC0015678	8064674	1,43239794
17	8	MARC0015678	8064674	MARC0069414	9175111	1,250644986
17	9	MARC0069414	9175111	ASGA0075438	10039697	1,082664346
17	10	ASGA0075438	10039697	MARC0071223	11180627	1,447304277
17	11	MARC0071223	11180627	INRA0052596	12059087	2,696263542
17	12	INRA0052596	12059087	ASGA0075277	13015931	0,529823969
17	13	ASGA0075277	13015931	ASGA0075502	14005506	0,659916035
17	14	ASGA0075502	14005506	MARC0083379	15101576	0,539225182
17	15	MARC0083379	15101576	ASGA0075522	16023225	0,565622766
17	16	ASGA0075522	16023225	MARC0112426	17057497	1,806192905
17	17	MARC0112426	17057497	ALGA0093461	18057468	1,052764769
17	18	ALGA0093461	18057468	ALGA0093481	19005250	0,396222252
17	19	ALGA0093481	19005250	ALGA0093561	20006406	1,086778252
17	20	ALGA0093561	20006406	ALGA0093627	21010426	0,571903473
17	21	ALGA0093627	21010426	ALGA0093647	22009494	1,164258181
17	22	ALGA0093647	22009494	ASGA0075714	23024619	0,692842028
17	23	ASGA0075714	23024619	H3GA0048079	24033966	0,607048165
17	24	H3GA0048079	24033966	ALGA0093791	25073964	0,536494718
17	25	ALGA0093791	25073964	ASGA0075797	26152267	0,07215764
17	26	ASGA0075797	26152267	ALGA0093872	27223912	0,257522164
17	27	ALGA0093872	27223912	ASGA0075850	28118667	0,83321121
17	28	ASGA0075850	28118667	ALGA0093958	29081895	0,386146719
17	29	ALGA0093958	29081895	MARC0110075	30009989	0,779853003
17	30	MARC0110075	30009989	ALGA0094068	31034493	1,304299154
17	31	ALGA0094068	31034493	ASGA0076049	32292040	0,808475908
17	32	ASGA0076049	32292040	ALGA0094187	33009145	0,514125844
17	33	ALGA0094187	33009145	ALGA0094268	34032332	1,013487127
17	34	ALGA0094268	34032332	ASGA0103789	35295082	1,148625727
17	35	ASGA0103789	35295082	ALGA0094423	36062494	0,232529122
17	36	ALGA0094423	36062494	H3GA0048578	37018486	0,667369474
17	37	H3GA0048578	37018486	ALGA0094612	38086125	1,401799117
17	38	ALGA0094612	38086125	ASGA0101705	39094798	0,3429697
17	39	ASGA0101705	39094798	ASGA0076692	40222257	0,561501131
17	40	ASGA0076692	40222257	ASGA0076724	41205097	0,523713486
17	41	ASGA0076724	41205097	ALGA0094855	42024585	0,367309247
17	42	ALGA0094855	42024585	ASGA0076841	43029792	0,141300101
17	43	ASGA0076841	43029792	DRGA0016741	44237331	0,255155569
17	44	DRGA0016741	44237331	H3GA0048922	45002413	0,623624652
17	45	H3GA0048922	45002413	MARC0045768	46016364	0,64629809
17	46	MARC0045768	46016364	ALGA0095151	47086750	0,537281968
17	47	ALGA0095151	47086750	MARC0029102	48108999	1,335899416
17	48	MARC0029102	48108999	ASGA0077125	49014076	1,48464079
17	49	ASGA0077125	49014076	ASGA0077143	50272974	1,621442966
17	50	ASGA0077143	50272974	ALGA0110179	51005799	1,742115445
17	51	ALGA0110179	51005799	ASGA0104816	52023322	0,978015093
17	52	ASGA0104816	52023322	MARC0071280	53089406	0,727788203
17	53	MARC0071280	53089406	ALGA0095523	54025507	0,869665484
17	54	ALGA0095523	54025507	ASGA0077384	55020501	0,823498053
17	55	ASGA0077384	55020501	M1GA0022194	56020741	0,709355197
17	56	M1GA0022194	56020741	ASGA0077474	57039720	0,567173168
17	57	ASGA0077474	57039720	H3GA0049427	58007799	1,65450457
17	58	H3GA0049427	58007799	ASGA0077585	59004882	1,760466656
17	59	ASGA0077585	59004882	ASGA0077707	60017456	1,690864161
17	60	ASGA0077707	60017456	MARC0051474	61012026	0,86417762
17	61	MARC0051474	61012026	M1GA0022361	62012263	1,317163452
17	62	M1GA0022361	62012263	ALGA0096110	63006246	1,398895692
17	63	ALGA0096110	63006246	MARC0044488	64009869	1,086973199
17	64	MARC0044488	64009869	MARC0114511	65109674	2,335248788
17	65	MARC0114511	65109674	ASGA0078296	66020349	2,333435834
17	66	ASGA0078296	66020349	H3GA0050076	67014254	1,376241394
17	67	H3GA0050076	67014254	ASGA0078502	68031429	0,580682205
17	68	ASGA0078502	68031429	M1GA0022866	68646537	0,153247915
18	0	H3GA0051269	603581	CASI0008570	1454782	0,04582442
18	1	CASI0008570	1454782	ASGA0106244	2147174	0,280525866
18	2	ASGA0106244	2147174	M1GA0025144	3045578	0,49598675
18	3	M1GA0025144	3045578	MARC0043409	4260626	2,578216796
18	4	MARC0043409	4260626	ASGA0099368	5140334	2,116480883
18	5	ASGA0099368	5140334	ASGA0090866	6138538	1,230174415
18	6	ASGA0090866	6138538	MARC0016014	7052901	1,956245407
18	7	MARC0016014	7052901	ASGA0105592	8002708	1,022481763
18	8	ASGA0105592	8002708	ASGA0078796	9010445	0,919938003
18	9	ASGA0078796	9010445	ALGA0112883	10124785	0,444749623
18	10	ALGA0112883	10124785	ASGA0078871	11121298	1,183739359
18	11	ASGA0078871	11121298	ALGA0097020	12050532	0,877804387
18	12	ALGA0097020	12050532	ASGA0078912	13006832	1,118804598
18	13	ASGA0078912	13006832	ALGA0097092	14122641	0,599706884
18	14	ALGA0097092	14122641	MARC0070169	15095917	0,511024324
18	15	MARC0070169	15095917	INRA0055289	16028434	0,575855599
18	16	INRA0055289	16028434	ASGA0079028	17013331	1,005473081
18	17	ASGA0079028	17013331	ALGA0115113	18053144	1,263872654
18	18	ALGA0115113	18053144	ASGA0079080	19003450	0,783144864
18	19	ASGA0079080	19003450	ASGA0079091	20017978	0,427457001
18	20	ASGA0079091	20017978	ASGA0079106	21017341	0,572877711
18	21	ASGA0079106	21017341	ASGA0079158	22043702	0,881162409
18	22	ASGA0079158	22043702	ALGA0097411	23005936	0,600159928
18	23	ALGA0097411	23005936	MARC0044691	24076311	1,153533547
18	24	MARC0044691	24076311	SIRI0001137	25027827	0,430927029
18	25	SIRI0001137	25027827	ALGA0097532	26004852	0,382422677
18	26	ALGA0097532	26004852	ALGA0097593	27001689	1,147078764
18	27	ALGA0097593	27001689	ALGA0097677	28006207	1,117380519
18	28	ALGA0097677	28006207	ALGA0097693	29008406	0,548239457
18	29	ALGA0097693	29008406	MARC0043323	30091996	0,271775944
18	30	MARC0043323	30091996	MARC0005137	31024660	0,28781447
18	31	MARC0005137	31024660	ALGA0097796	32091507	0,169486888
18	32	ALGA0097796	32091507	ASGA0079477	33106672	0,333432589
18	33	ASGA0079477	33106672	ALGA0097838	34013193	0,366783193
18	34	ALGA0097838	34013193	ALGA0115195	35264784	0,26312055
18	35	ALGA0115195	35264784	ASGA0079518	36305528	0,203843879
18	36	ASGA0079518	36305528	MARC0055822	37016401	1,368446016
18	37	MARC0055822	37016401	ASGA0099816	38093304	0,851340447
18	38	ASGA0099816	38093304	ALGA0097963	39291645	0,112746039
18	39	ALGA0097963	39291645	ALGA0097969	40211094	0,196055916
18	40	ALGA0097969	40211094	ASGA0079637	41063892	0,804890672
18	41	ASGA0079637	41063892	ASGA0079687	42030856	0,269977492
18	42	ASGA0079687	42030856	ASGA0079708	43012691	0,38840533
18	43	ASGA0079708	43012691	ALGA0098149	44006428	0,312162189
18	44	ALGA0098149	44006428	ASGA0092618	45173869	0,385701036
18	45	ASGA0092618	45173869	MARC0047736	46190367	0,612524747
18	46	MARC0047736	46190367	ALGA0105387	47041773	0,692636285
18	47	ALGA0105387	47041773	H3GA0050919	48022661	1,890964853
18	48	H3GA0050919	48022661	ALGA0098413	49008785	1,938323102
18	49	ALGA0098413	49008785	H3GA0050986	50016394	1,192430137
18	50	H3GA0050986	50016394	M1GA0023301	51196617	0,968980763
18	51	M1GA0023301	51196617	ASGA0080153	52001599	0,764045483
18	52	ASGA0080153	52001599	M1GA0023322	53009145	1,365075275
18	53	M1GA0023322	53009145	ASGA0080263	54010221	1,602970617
18	54	ASGA0080263	54010221	ALGA0123239	55050160	1,648929336
18	55	ALGA0123239	55050160	MARC0003862	56405259	1,388217918
18	56	MARC0003862	56405259	ASGA0080381	57033078	0,639713621
18	57	ASGA0080381	57033078	MARC0046670	58006718	1,150563057
18	58	MARC0046670	58006718	MARC0052755	59086075	0,385346396
18	59	MARC0052755	59086075	H3GA0051258	60063061	0,091656793
18	60	H3GA0051258	60063061	M1GA0023446	60537055	0,001736002
